# MetaGOmics GO comparison report
# MetaGOmics version: 0.1.1
# Run date: Mon Mar 05 02:10:03 PST 2018
# Run1 = 737NS_Peptide_Shaker_on_data_5
# Run2 = 737WS_Peptide_Shaker_on_data_6
GO acc	GO aspect	GO name	Run 1 ratio	Run 1 PSM count	Run 2 ratio	Run 2 PSM count	Log(2) fold change	Raw p-value	Bonf. corr. p-value	Laplace corr. Run 1 ratio	Laplace corr. Run 2 ratio	Laplace corr. Log(2) fold change	Laplace corr. Raw p-value	Laplace corr. Bonf. corr p-value	Laplace corr. q-value
GO:1903494	biological_process	response to dehydroepiandrosterone	7.272462819533835E-5	4	9.856295215754302E-5	5	0.43860145271578865	6.49E-01	1.00E+00	8.776857182979919E-5	1.1386279533162539E-4	0.375520086336655	6.66E-01	1.00E+00	7.21E-01
GO:2001060	biological_process	D-glycero-D-manno-heptose 7-phosphate metabolic process	2.5453619868368423E-4	14	1.1827554258905163E-4	6	-1.1057190635080207	1.07E-01	1.00E+00	2.633057154893976E-4	1.328399278868963E-4	-0.987049993048057	1.27E-01	1.00E+00	2.11E-01
GO:0019509	biological_process	L-methionine biosynthetic process from methylthioadenosine	4.1816661212319554E-4	23	1.7741331388357743E-4	9	-1.236963596786273	2.45E-02	1.00E+00	4.212891447830361E-4	1.89771325552709E-4	-1.1505487253309337	2.96E-02	1.00E+00	5.83E-02
GO:0000902	biological_process	cell morphogenesis	0.003272608268790226	180	0.0014193065110686195	72	-1.2052547370589348	6.65E-10	1.31E-06	0.0031772223002387305	0.0013853306765347756	-1.1975356477003292	6.94E-10	1.37E-06	3.98E-09
GO:2001061	biological_process	D-glycero-D-manno-heptose 7-phosphate biosynthetic process	2.5453619868368423E-4	14	1.1827554258905163E-4	6	-1.1057190635080207	1.07E-01	1.00E+00	2.633057154893976E-4	1.328399278868963E-4	-0.987049993048057	1.27E-01	1.00E+00	2.11E-01
GO:1903496	biological_process	response to 11-deoxycorticosterone	7.272462819533835E-5	4	9.856295215754302E-5	5	0.43860145271578865	6.49E-01	1.00E+00	8.776857182979919E-5	1.1386279533162539E-4	0.375520086336655	6.66E-01	1.00E+00	7.21E-01
GO:0051260	biological_process	protein homooligomerization	0.0023635504163484963	130	0.008259575390802106	419	1.8051119784993226	8.10E-41	1.59E-37	0.0022995365819407387	0.007970395673213778	1.793308196631533	1.73E-40	3.40E-37	3.44E-39
GO:0009725	biological_process	response to hormone	7.272462819533835E-5	4	1.1827554258905163E-4	6	0.701635858549583	4.47E-01	1.00E+00	8.776857182979919E-5	1.328399278868963E-4	0.5979125076731009	4.76E-01	1.00E+00	6.01E-01
GO:0006216	biological_process	cytidine catabolic process	1.8181157048834587E-5	1	7.885036172603441E-5	4	2.116673357828425	1.52E-01	1.00E+00	3.510742873191968E-5	9.48856627763545E-5	1.4344137753902206	2.16E-01	1.00E+00	3.20E-01
GO:0043632	biological_process	modification-dependent macromolecule catabolic process	3.6362314097669174E-5	2	0.0	0	null	1.74E-01	1.00E+00	5.266114309787951E-5	1.89771325552709E-5	-1.4724768202182972	3.56E-01	1.00E+00	4.79E-01
GO:0006213	biological_process	pyrimidine nucleoside metabolic process	0.006199774553652594	341	0.010053421120069388	510	0.6973988656631125	2.45E-12	4.82E-09	0.006003370313158264	0.00969731473574343	0.6918126465545837	3.48E-12	6.84E-09	2.36E-11
GO:0051258	biological_process	protein polymerization	0.002127195374713647	117	0.004514183208815471	229	1.0855124263419675	1.12E-11	2.21E-08	0.002071338295183261	0.004364740487712307	1.075332682085394	1.51E-11	2.98E-08	9.82E-11
GO:0032955	biological_process	regulation of barrier septum assembly	1.9999272753718048E-4	11	1.9712590431508603E-5	1	-3.3427582608088713	5.97E-03	1.00E+00	2.1064457239151804E-4	3.79542651105418E-5	-2.472476820218297	1.14E-02	1.00E+00	2.51E-02
GO:0006206	biological_process	pyrimidine nucleobase metabolic process	0.004072579178938948	224	0.0057560764060005125	292	0.4991429946508399	8.70E-05	1.71E-01	0.003949585732340963	0.005560299838694373	0.49346134370806904	1.02E-04	2.00E-01	3.11E-04
GO:0006207	biological_process	'de novo' pyrimidine nucleobase biosynthetic process	0.002345369259299662	129	0.0028583256125687476	145	0.28535519242010565	1.01E-01	1.00E+00	0.0022819828675747786	0.0027706613530695512	0.2799424263544221	1.07E-01	1.00E+00	1.81E-01
GO:0051253	biological_process	negative regulation of RNA metabolic process	7.999709101487219E-4	44	0.002897750793431765	147	1.856914084027494	1.06E-15	2.09E-12	7.899171464681926E-4	0.002808615618180093	1.8300859498021342	1.58E-15	3.11E-12	1.32E-14
GO:0051254	biological_process	positive regulation of RNA metabolic process	0.0	0	3.9425180863017206E-5	2	null	1.41E-01	1.00E+00	1.755371436595984E-5	5.6931397665812695E-5	1.697448181224015	2.81E-01	1.00E+00	3.99E-01
GO:0016482	biological_process	cytoplasmic transport	7.090651249045489E-4	39	0.0018332709101303002	93	1.370429950074211	2.32E-07	4.56E-04	7.021485746383935E-4	0.0017838504601954644	1.3451464372931348	3.01E-07	5.91E-04	1.34E-06
GO:0051252	biological_process	regulation of RNA metabolic process	0.020399258208792407	1122	0.03154014469041377	1600	0.6286725869943588	1.52E-30	2.99E-27	0.019712821232972896	0.03038238922098871	0.6241010606185151	4.04E-30	7.95E-27	5.72E-29
GO:0009719	biological_process	response to endogenous stimulus	7.272462819533835E-5	4	1.1827554258905163E-4	6	0.701635858549583	4.47E-01	1.00E+00	8.776857182979919E-5	1.328399278868963E-4	0.5979125076731009	4.76E-01	1.00E+00	6.01E-01
GO:0016485	biological_process	protein processing	0.002727173557325188	150	0.0040213684480277555	204	0.5602800093040416	2.73E-04	5.37E-01	0.0026506108692599356	0.003890312173830534	0.5535610406832259	3.11E-04	6.12E-01	9.05E-04
GO:0019510	biological_process	S-adenosylhomocysteine catabolic process	1.0908694229300753E-4	6	5.913777129452581E-4	30	2.4386014527157904	2.17E-05	4.27E-02	1.2287600056171886E-4	5.882911092133979E-4	2.25932706883213	3.51E-05	6.91E-02	1.18E-04
GO:0032954	biological_process	regulation of cytokinetic process	2.908985127813534E-4	16	1.9712590431508603E-5	1	-3.883326642171573	5.12E-04	1.00E+00	2.984131442213172E-4	3.79542651105418E-5	-2.97497716074748	1.06E-03	1.00E+00	2.88E-03
GO:2001057	biological_process	reactive nitrogen species metabolic process	0.0019090214901276317	105	0.001892408681424826	96	-0.012609659116540328	9.51E-01	1.00E+00	0.0018606937227917428	0.0018407818578612771	-0.015521931873212935	9.39E-01	1.00E+00	9.47E-01
GO:0019512	biological_process	lactose catabolic process via tagatose-6-phosphate	7.272462819533835E-5	4	0.0011827554258905162	60	4.023563953436945	2.28E-13	4.47E-10	8.776857182979919E-5	0.0011576050858715249	3.7212949231783856	5.30E-13	1.04E-09	3.83E-12
GO:2001058	biological_process	D-tagatose 6-phosphate metabolic process	5.4543471146503765E-5	3	0.001596719824952197	81	4.871560859991895	3.01E-19	5.92E-16	7.021485746383936E-5	0.0015561248695322137	4.470037685120941	8.00E-19	1.57E-15	7.56E-18
GO:0051259	biological_process	protein oligomerization	0.002945347441911203	162	0.009146641960219993	464	1.6348043500713736	1.09E-39	2.15E-36	0.0028612554416514533	0.008824366638200968	1.6248444322671745	2.29E-39	4.50E-36	4.29E-38
GO:2001059	biological_process	D-tagatose 6-phosphate catabolic process	5.4543471146503765E-5	3	0.001596719824952197	81	4.871560859991895	3.01E-19	5.92E-16	7.021485746383936E-5	0.0015561248695322137	4.470037685120941	8.00E-19	1.57E-15	7.56E-18
GO:0043648	biological_process	dicarboxylic acid metabolic process	0.016344860186902295	899	0.013976226615939601	709	-0.2258621304465045	1.67E-03	1.00E+00	0.015798342929363853	0.013473764114242339	-0.22962029632213454	1.39E-03	1.00E+00	3.67E-03
GO:0043647	biological_process	inositol phosphate metabolic process	9.090578524417293E-5	5	5.913777129452581E-5	3	-0.620292236337777	5.53E-01	1.00E+00	1.0532228619575902E-4	7.59085302210836E-5	-0.4724768202182972	6.10E-01	1.00E+00	6.88E-01
GO:0043649	biological_process	dicarboxylic acid catabolic process	2.908985127813534E-4	16	1.3798813302056022E-4	7	-1.0759717201139694	9.21E-02	1.00E+00	2.984131442213172E-4	1.518170604421672E-4	-0.9749771607474802	1.08E-01	1.00E+00	1.83E-01
GO:0006662	biological_process	glycerol ether metabolic process	0.0020544707465183086	113	0.0027597626604112047	140	0.4257774123582063	1.90E-02	1.00E+00	0.0020011234377194215	0.0026757756902931968	0.4191470187369113	2.05E-02	1.00E+00	4.27E-02
GO:0006664	biological_process	glycolipid metabolic process	0.0024362750445438347	134	0.002799187841274222	142	0.2003312868753362	2.48E-01	1.00E+00	0.002369751439404578	0.0027137299554037386	0.19554142023041798	2.58E-01	1.00E+00	3.76E-01
GO:1990267	biological_process	response to transition metal nanoparticle	7.272462819533835E-5	4	1.9712590431508603E-5	1	-1.8833266421715749	2.10E-01	1.00E+00	8.776857182979919E-5	3.79542651105418E-5	-1.2094424143845028	3.02E-01	1.00E+00	4.22E-01
GO:0006657	biological_process	CDP-choline pathway	1.8181157048834587E-5	1	2.3655108517810325E-4	12	3.701635858549583	1.38E-03	1.00E+00	3.510742873191968E-5	2.467027232185217E-4	2.8129253986439515	2.76E-03	1.00E+00	6.99E-03
GO:0051262	biological_process	protein tetramerization	3.2726082687902256E-4	18	1.9712590431508603E-5	1	-4.053251643613885	1.94E-04	3.81E-01	3.335205729532369E-4	3.79542651105418E-5	-3.135441832940728	4.09E-04	8.04E-01	1.17E-03
GO:0016477	biological_process	cell migration	5.4543471146503765E-5	3	1.9712590431508603E-5	1	-1.4682891428927292	3.58E-01	1.00E+00	7.021485746383936E-5	3.79542651105418E-5	-0.8875143194971429	4.71E-01	1.00E+00	6.00E-01
GO:0032940	biological_process	secretion by cell	7.272462819533835E-4	40	5.125273512192238E-4	26	-0.504815018917844	1.63E-01	1.00E+00	7.197022890043533E-4	5.123825789923143E-4	-0.49017882195175666	1.68E-01	1.00E+00	2.62E-01
GO:0019988	biological_process	charged-tRNA amino acid modification	1.454492563906767E-4	8	4.139643990616807E-4	21	1.5089907806071885	8.43E-03	1.00E+00	1.5798342929363853E-4	4.1749691621595977E-4	1.4019922976978432	1.06E-02	1.00E+00	2.38E-02
GO:0032941	biological_process	secretion by tissue	1.8181157048834587E-5	1	0.0	0	null	3.37E-01	1.00E+00	3.510742873191968E-5	1.89771325552709E-5	-0.8875143194971429	6.10E-01	1.00E+00	6.88E-01
GO:1903034	biological_process	regulation of response to wounding	3.4544198392785715E-4	19	9.856295215754302E-5	5	-1.8093260607277948	7.76E-03	1.00E+00	3.5107428731919675E-4	1.1386279533162539E-4	-1.6244799136633468	1.08E-02	1.00E+00	2.38E-02
GO:1903035	biological_process	negative regulation of response to wounding	3.4544198392785715E-4	19	9.856295215754302E-5	5	-1.8093260607277948	7.76E-03	1.00E+00	3.5107428731919675E-4	1.1386279533162539E-4	-1.6244799136633468	1.08E-02	1.00E+00	2.38E-02
GO:0043650	biological_process	dicarboxylic acid biosynthetic process	0.002381731573397331	131	0.008220150209939088	417	1.7871539297356396	3.92E-40	7.71E-37	0.0023170902963066983	0.007932441408103235	1.775450693225289	8.30E-40	1.63E-36	1.57E-38
GO:0045834	biological_process	positive regulation of lipid metabolic process	7.272462819533835E-5	4	9.856295215754302E-5	5	0.43860145271578865	6.49E-01	1.00E+00	8.776857182979919E-5	1.1386279533162539E-4	0.375520086336655	6.66E-01	1.00E+00	7.21E-01
GO:0051276	biological_process	chromosome organization	0.007745172902803534	426	0.008614402018569261	437	0.15345320710318688	1.17E-01	1.00E+00	0.007495436034264851	0.008311984059208653	0.14918048048354127	1.27E-01	1.00E+00	2.10E-01
GO:1901264	biological_process	carbohydrate derivative transport	0.0012908621504672557	71	0.0014784442823631454	75	0.1957449288196269	4.12E-01	1.00E+00	0.0012638674343491082	0.0014422620742005883	0.19048819250413196	4.21E-01	1.00E+00	5.52E-01
GO:0006241	biological_process	CTP biosynthetic process	0.0018181157048834588	100	0.003292002602061937	167	0.8565214605277536	1.84E-06	3.61E-03	0.0017729251509619435	0.003188158269285511	0.846591620529825	2.21E-06	4.34E-03	8.54E-06
GO:1901269	biological_process	lipooligosaccharide metabolic process	0.0024362750445438347	134	0.002799187841274222	142	0.2003312868753362	2.48E-01	1.00E+00	0.002369751439404578	0.0027137299554037386	0.19554142023041798	2.58E-01	1.00E+00	3.76E-01
GO:0009758	biological_process	carbohydrate utilization	0.0	0	1.7741331388357743E-4	9	null	1.78E-03	1.00E+00	1.755371436595984E-5	1.89771325552709E-4	3.4344137753902206	4.44E-03	1.00E+00	1.08E-02
GO:0042732	biological_process	D-xylose metabolic process	1.8181157048834587E-5	1	0.0	0	null	3.37E-01	1.00E+00	3.510742873191968E-5	1.89771325552709E-5	-0.8875143194971429	6.10E-01	1.00E+00	6.88E-01
GO:0009749	biological_process	response to glucose	1.8181157048834587E-5	1	3.9425180863017206E-5	2	1.1166733578284251	5.17E-01	1.00E+00	3.510742873191968E-5	5.6931397665812695E-5	0.697448181224015	5.93E-01	1.00E+00	6.88E-01
GO:0098771	biological_process	inorganic ion homeostasis	0.006017962983164249	331	0.008121587257781546	412	0.43248647820442887	4.30E-05	8.45E-02	0.005827833169498666	0.007837555745326881	0.4274442205753797	5.17E-05	1.02E-01	1.68E-04
GO:0016051	biological_process	carbohydrate biosynthetic process	0.019835642340278535	1091	0.021940113150269076	1113	0.14547584884677978	1.67E-02	1.00E+00	0.019168656087628144	0.02114052566657178	0.14126205692303895	2.01E-02	1.00E+00	4.21E-02
GO:0016052	biological_process	carbohydrate catabolic process	0.03725319079306207	2049	0.063021151609533	3197	0.7584721175977003	4.21E-83	8.28E-80	0.03598511445021767	0.06068886991175634	0.7540317095903823	5.07E-82	9.96E-79	3.02E-80
GO:0016053	biological_process	organic acid biosynthetic process	0.03623504599832733	1993	0.05440674959096375	2760	0.5863999146549004	2.35E-46	4.61E-43	0.035002106445723914	0.05239586298510295	0.5820111586927323	1.24E-45	2.44E-42	2.80E-44
GO:0098776	biological_process	protein transport across the cell outer membrane	1.9999272753718048E-4	11	0.0	0	null	1.45E-03	1.00E+00	2.1064457239151804E-4	1.89771325552709E-5	-3.472476820218297	3.58E-03	1.00E+00	8.88E-03
GO:0016054	biological_process	organic acid catabolic process	0.03758045161994109	2067	0.0169528277710974	860	-1.14845646600756	5.06E-93	9.96E-90	0.036301081308804946	0.016339311130088244	-1.1516653624152315	1.49E-93	2.93E-90	1.13E-91
GO:0019563	biological_process	glycerol catabolic process	0.0017453910766881205	96	1.1827554258905163E-4	6	-3.883326642171573	8.39E-18	1.65E-14	0.0017027102934981041	1.328399278868963E-4	-3.680072239626666	1.61E-17	3.17E-14	1.46E-16
GO:0019566	biological_process	arabinose metabolic process	3.6362314097669174E-5	2	1.9712590431508603E-5	1	-0.8833266421715749	6.12E-01	1.00E+00	5.266114309787951E-5	3.79542651105418E-5	-0.4724768202182972	7.19E-01	1.00E+00	7.61E-01
GO:0019568	biological_process	arabinose catabolic process	0.0	0	1.9712590431508603E-5	1	null	2.98E-01	1.00E+00	1.755371436595984E-5	3.79542651105418E-5	1.1124856805028571	5.19E-01	1.00E+00	6.28E-01
GO:0051205	biological_process	protein insertion into membrane	8.908766953928948E-4	49	2.562636756096119E-4	13	-1.797596768145688	2.06E-05	4.05E-02	8.776857182979918E-4	2.656798557737926E-4	-1.7240155872142608	2.76E-05	5.42E-02	9.36E-05
GO:0019569	biological_process	L-arabinose catabolic process to xylulose 5-phosphate	0.0	0	1.9712590431508603E-5	1	null	2.98E-01	1.00E+00	1.755371436595984E-5	3.79542651105418E-5	1.1124856805028571	5.19E-01	1.00E+00	6.28E-01
GO:1901271	biological_process	lipooligosaccharide biosynthetic process	0.0024362750445438347	134	0.002799187841274222	142	0.2003312868753362	2.48E-01	1.00E+00	0.002369751439404578	0.0027137299554037386	0.19554142023041798	2.58E-01	1.00E+00	3.76E-01
GO:1903454	biological_process	regulation of androst-4-ene-3,17-dione biosynthetic process	7.272462819533835E-5	4	9.856295215754302E-5	5	0.43860145271578865	6.49E-01	1.00E+00	8.776857182979919E-5	1.1386279533162539E-4	0.375520086336655	6.66E-01	1.00E+00	7.21E-01
GO:1903456	biological_process	positive regulation of androst-4-ene-3,17-dione biosynthetic process	7.272462819533835E-5	4	9.856295215754302E-5	5	0.43860145271578865	6.49E-01	1.00E+00	8.776857182979919E-5	1.1386279533162539E-4	0.375520086336655	6.66E-01	1.00E+00	7.21E-01
GO:0006259	biological_process	DNA metabolic process	0.01914475837242282	1053	0.022373790139762265	1135	0.22486021898098763	2.29E-04	4.50E-01	0.01850161494172167	0.02155802258278774	0.2205736483703271	3.01E-04	5.91E-01	8.77E-04
GO:0042743	biological_process	hydrogen peroxide metabolic process	0.0	0	9.856295215754302E-5	5	null	1.99E-02	1.00E+00	1.755371436595984E-5	1.1386279533162539E-4	2.697448181224015	4.61E-02	1.00E+00	8.47E-02
GO:0007105	biological_process	cytokinesis, site selection	1.8181157048834587E-5	1	0.0	0	null	3.37E-01	1.00E+00	3.510742873191968E-5	1.89771325552709E-5	-0.8875143194971429	6.10E-01	1.00E+00	6.88E-01
GO:0007589	biological_process	body fluid secretion	1.8181157048834587E-5	1	0.0	0	null	3.37E-01	1.00E+00	3.510742873191968E-5	1.89771325552709E-5	-0.8875143194971429	6.10E-01	1.00E+00	6.88E-01
GO:0042744	biological_process	hydrogen peroxide catabolic process	0.0	0	9.856295215754302E-5	5	null	1.99E-02	1.00E+00	1.755371436595984E-5	1.1386279533162539E-4	2.697448181224015	4.61E-02	1.00E+00	8.47E-02
GO:0031668	biological_process	cellular response to extracellular stimulus	0.003254427111741391	179	0.0036074040489660745	183	0.14855741884821327	3.26E-01	1.00E+00	0.0031596685858727705	0.0034917923901698453	0.14419454023019718	3.39E-01	1.00E+00	4.66E-01
GO:0031669	biological_process	cellular response to nutrient levels	0.0010363259517835715	57	0.0012813183780480593	65	0.30615115669214	2.41E-01	1.00E+00	0.0010181154332256706	0.0012524907486478794	0.2988988047337404	2.49E-01	1.00E+00	3.65E-01
GO:0016042	biological_process	lipid catabolic process	0.009581469764735827	527	1.9712590431508604E-4	10	-5.6030576989214245	2.51E-102	4.93E-99	0.009268361185226793	2.0874845810797988E-4	-5.472476820218297	3.28E-102	6.45E-99	4.03E-100
GO:0016043	biological_process	cellular component organization	0.02959892367550271	1628	0.0465020008279288	2359	0.6517480768016428	2.09E-47	4.11E-44	0.028595000702148574	0.04478603283043932	0.6472859362265444	9.71E-47	1.91E-43	2.22E-45
GO:0019553	biological_process	glutamate catabolic process via L-citramalate	2.5453619868368423E-4	14	9.856295215754302E-5	5	-1.368753469341815	5.87E-02	1.00E+00	2.633057154893976E-4	1.1386279533162539E-4	-1.2094424143845028	7.39E-02	1.00E+00	1.30E-01
GO:0019557	biological_process	histidine catabolic process to glutamate and formate	0.006981564306752482	384	0.0019121212718563347	97	-1.8683763007056005	9.79E-35	1.92E-31	0.006758180030894538	0.001859758990416548	-1.8615191109641973	9.64E-35	1.89E-31	1.55E-33
GO:0052548	biological_process	regulation of endopeptidase activity	0.0021453765317624813	118	0.0020303968144453864	103	-0.07946916435019702	6.83E-01	1.00E+00	0.0020888920095492205	0.0019736217857481736	-0.0818923646639913	6.72E-01	1.00E+00	7.25E-01
GO:0019556	biological_process	histidine catabolic process to glutamate and formamide	0.006981564306752482	384	0.0019121212718563347	97	-1.8683763007056005	9.79E-35	1.92E-31	0.006758180030894538	0.001859758990416548	-1.8615191109641973	9.64E-35	1.89E-31	1.55E-33
GO:0031667	biological_process	response to nutrient levels	0.0011817752081742482	65	0.001399593920637111	71	0.2440526643046539	3.24E-01	1.00E+00	0.0011585451481533492	0.0013663535439795047	0.23801656258671855	3.32E-01	1.00E+00	4.58E-01
GO:0052547	biological_process	regulation of peptidase activity	0.002163557688811316	119	0.0020303968144453864	103	-0.09164387829629916	6.37E-01	1.00E+00	0.0021064457239151806	0.0019736217857481736	-0.09396519696456629	6.26E-01	1.00E+00	7.05E-01
